transaction_number,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
34160653294,268011,2013-04-17,2,6,-5,-838,439.95,-4629.95,2,2,6-2
7518070965,272264,2013-04-17,12,6,3,262,82.53,868.53,4,1,6-12
20964282934,274309,2013-04-17,12,5,-1,-877,92.085,-969.085,1,5,5-12
46945290683,273606,2013-04-17,5,3,1,824,86.52,910.52,2,1,3-5
28052836213,275025,2013-04-17,4,1,5,971,509.775,5364.775,3,3,1-4
16973994951,273248,2013-04-17,11,6,3,745,234.675,2469.675,2,5,6-11
44299650700,268734,2013-04-17,8,3,5,1073,563.325,5928.325,3,1,3-8
72528197633,270980,2013-04-17,11,5,-4,-590,247.8,-2607.8,1,4,5-11
63792426766,273358,2013-04-17,4,2,4,674,283.08,2979.08,2,4,2-4
74650804510,267611,2013-04-17,12,6,5,425,223.125,2348.125,1,4,6-12
86254354604,272696,2013-04-17,5,3,3,1169,368.235,3875.235,4,3,3-5
64670468980,273397,2013-04-17,3,1,1,1301,136.605,1437.605,3,4,1-3
88083171847,272593,2013-04-17,7,5,4,1377,578.34,6086.34,4,2,5-7
69129110187,268266,2013-04-17,12,6,4,126,52.92,556.92,1,3,6-12
75693409318,267585,2013-04-17,4,1,2,408,85.68,901.68,1,3,1-4
41899377322,274956,2013-04-16,5,3,3,421,132.615,1395.615,1,1,3-5
25785034433,270520,2013-04-16,1,4,2,74,15.54,163.54,4,3,4-1
60193972949,272252,2013-04-16,10,3,4,733,307.86,3239.86,1,5,3-10
29470038916,275023,2013-04-16,9,3,2,1156,242.76,2554.76,1,1,3-9
16297733673,267897,2013-04-16,2,6,2,240,50.4,530.4,4,3,6-2
3760220408,272652,2013-04-16,3,1,4,190,79.8,839.8,2,1,1-3
16719721788,268379,2013-04-16,4,3,2,1149,241.29,2539.29,3,3,3-4
10283174041,274835,2013-04-16,3,1,3,432,136.08,1432.08,1,5,1-3
45956334534,272536,2013-04-16,4,2,1,179,18.795,197.795,1,3,2-4
34160653294,268011,2013-04-16,2,6,5,838,439.95,4629.95,2,2,6-2
49074653410,266923,2013-04-16,8,3,3,156,49.14,517.14,3,3,3-8
21765275719,266974,2013-04-16,12,5,4,1174,493.08,5189.08,1,5,5-12
3838341670,271357,2013-04-16,2,6,3,1043,328.545,3457.545,3,1,6-2
62559933493,271685,2013-04-16,3,5,1,1125,118.125,1243.125,1,2,5-3
73971787320,274591,2013-04-16,4,2,2,588,123.48,1299.48,4,5,2-4
84686983753,274702,2013-04-16,10,5,2,926,194.46,2046.46,3,1,5-10
73805952569,271317,2013-04-16,10,3,3,931,293.265,3086.265,3,3,3-10
71476383191,270581,2013-04-16,10,5,1,658,69.09,727.09,3,2,5-10
79091712939,267192,2013-04-16,11,6,5,86,45.15,475.15,1,2,6-11
74460262270,266910,2013-04-16,5,3,2,1461,306.81,3228.81,4,4,3-5
11613234924,273095,2013-04-15,12,6,1,761,79.905,840.905,2,1,6-12
48240912586,270500,2013-04-15,8,3,3,275,86.625,911.625,3,3,3-8
37901057518,271411,2013-04-15,3,5,5,642,337.05,3547.05,3,4,5-3
19593543266,269158,2013-04-15,10,3,2,734,154.14,1622.14,4,4,3-10
60079969102,270914,2013-04-15,4,3,3,363,114.345,1203.345,4,1,3-4
2486652175,271099,2013-04-15,1,4,4,580,243.6,2563.6,3,3,4-1
20964282934,274309,2013-04-15,12,5,1,877,92.085,969.085,1,4,5-12
58778266882,269403,2013-04-15,4,4,5,806,423.15,4453.15,2,5,4-4
25750265573,273307,2013-04-15,4,1,4,918,385.56,4057.56,2,1,1-4
25728563951,267049,2013-04-15,9,3,1,614,64.47,678.47,4,4,3-9
19555985380,267748,2013-04-15,3,1,4,1136,477.12,5021.12,1,4,1-3
57371319896,271245,2013-04-15,12,5,2,1245,261.45,2751.45,2,1,5-12
62161179865,267890,2013-04-15,12,6,2,1330,279.3,2939.3,2,3,6-12
46542233363,268506,2013-04-15,4,4,1,530,55.65,585.65,2,1,4-4
2982524232,271382,2013-04-15,3,2,4,467,196.14,2064.14,2,5,2-3
1649868265,272847,2013-04-15,10,3,1,676,70.98,746.98,3,2,3-10
84128238198,269451,2013-04-15,10,6,4,742,311.64,3279.64,3,2,6-10
86233801139,272342,2013-04-15,4,2,2,512,107.52,1131.52,1,1,2-4
67179196210,273693,2013-04-15,9,3,4,1385,581.7,6121.7,4,4,3-9
95242008315,275035,2013-04-15,4,2,1,842,88.41,930.41,1,5,2-4
68108029025,271672,2013-04-15,9,3,5,94,49.35,519.35,2,1,3-9
87176801609,275002,2013-04-15,12,6,3,166,52.29,550.29,2,5,6-12
81467603099,268464,2013-04-15,12,5,1,900,94.5,994.5,1,3,5-12
89627023382,270491,2013-04-15,4,1,5,787,413.175,4348.175,1,3,1-4
77640994802,274646,2013-04-15,3,1,1,1404,147.42,1551.42,1,1,1-3
41426497582,273207,2013-04-14,10,5,1,232,24.36,256.36,2,1,5-10
53232221780,273225,2013-04-14,10,5,2,169,35.49,373.49,4,2,5-10
60007679836,274653,2013-04-14,7,5,2,431,90.51,952.51,3,1,5-7
32565630769,272663,2013-04-14,9,3,2,460,96.6,1016.6,2,1,3-9
8843281964,269481,2013-04-14,5,3,1,166,17.43,183.43,3,4,3-5
35471264649,275241,2013-04-14,4,3,5,1215,637.875,6712.875,4,4,3-4
57539797485,273618,2013-04-14,3,5,2,1107,232.47,2446.47,4,4,5-3
28870230996,267734,2013-04-14,8,3,4,815,342.3,3602.3,1,4,3-8
3351101597,273023,2013-04-14,5,3,4,1098,461.16,4853.16,2,4,3-5
64576551404,267547,2013-04-14,3,5,3,393,123.795,1302.795,1,3,5-3
72528197633,270980,2013-04-14,11,5,4,590,247.8,2607.8,1,4,5-11
94408136672,269390,2013-04-14,3,5,4,1019,427.98,4503.98,2,1,5-3
76277518981,271971,2013-04-14,6,5,5,667,350.175,3685.175,2,3,5-6
32431559070,270917,2013-04-13,4,3,4,623,261.66,2753.66,2,2,3-4
43119022120,274757,2013-04-13,9,3,5,1078,565.95,5955.95,1,3,3-9
15386473197,273612,2013-04-13,11,6,5,1496,785.4,8265.4,2,1,6-11
49283353213,267408,2013-04-13,4,4,2,787,165.27,1739.27,4,4,4-4
44027985600,266844,2013-04-13,10,5,2,973,204.33,2150.33,1,4,5-10
44066523549,272767,2013-04-13,10,3,1,553,58.065,611.065,4,5,3-10
26143700115,273296,2013-04-13,3,5,5,208,109.2,1149.2,1,5,5-3
60934795699,272238,2013-04-13,1,2,5,1171,614.775,6469.775,2,4,2-1
68087117712,273179,2013-04-13,4,2,4,428,179.76,1891.76,4,5,2-4
93241168894,267634,2013-04-13,3,2,4,318,133.56,1405.56,1,5,2-3
99160600980,274923,2013-04-13,5,3,4,755,317.1,3337.1,1,5,3-5
39563245244,275206,2013-04-12,6,5,3,527,166.005,1747.005,2,3,5-6
52434411709,267032,2013-04-12,4,4,4,857,359.94,3787.94,3,2,4-4
23483852716,271719,2013-04-12,3,5,1,1391,146.055,1537.055,3,3,5-3
49252718666,274927,2013-04-12,10,6,4,1239,520.38,5476.38,2,3,6-10
17837269455,275224,2013-04-12,12,6,2,652,136.92,1440.92,1,2,6-12
465032738,267286,2013-04-12,4,3,4,762,320.04,3368.04,3,2,3-4
50169250414,271699,2013-04-12,10,3,-1,-250,26.25,-276.25,1,1,3-10
88812208567,274556,2013-04-12,2,6,5,1253,657.825,6922.825,1,3,6-2
76291474397,269266,2013-04-12,12,5,-2,-114,23.94,-251.94,4,4,5-12
84451976804,269234,2013-04-12,6,5,5,1360,714.0,7514.0,3,5,5-6
70146500732,268983,2013-04-12,1,1,5,589,309.225,3254.225,3,5,1-1
79977902094,268514,2013-04-12,3,1,3,1285,404.775,4259.775,2,1,1-3
81532544597,269520,2013-04-12,5,3,2,615,129.15,1359.15,1,3,3-5
42064312982,271144,2013-04-11,1,1,1,584,61.32,645.32,3,4,1-1
5687886359,273574,2013-04-11,7,5,1,553,58.065,611.065,3,3,5-7
556211063,268438,2013-04-11,11,6,1,337,35.385,372.385,1,2,6-11
42034997689,268908,2013-04-11,2,6,1,494,51.87,545.87,1,4,6-2
452676785,272871,2013-04-11,12,5,1,251,26.355,277.355,4,3,5-12
7498249820,272775,2013-04-11,10,5,2,486,102.06,1074.06,4,3,5-10
11160332733,267346,2013-04-11,10,3,5,297,155.925,1640.925,2,5,3-10
19363326722,271375,2013-04-11,1,2,5,504,264.6,2784.6,4,1,2-1
89428077601,268138,2013-04-11,3,2,2,1122,235.62,2479.62,1,4,2-3
89427579336,274853,2013-04-11,11,5,4,645,270.9,2850.9,2,4,5-11
65966942677,267931,2013-04-11,10,6,2,472,99.12,1043.12,1,2,6-10
93283151072,272740,2013-04-11,4,3,2,1281,269.01,2831.01,1,1,3-4
13993625474,270350,2013-04-10,4,4,2,423,88.83,934.83,3,1,4-4
10224598815,275068,2013-04-10,12,5,4,1364,572.88,6028.88,2,3,5-12
24475486509,266953,2013-04-10,5,3,4,1256,527.52,5551.52,3,1,3-5
39009563956,268589,2013-04-10,10,6,5,1221,641.025,6746.025,4,2,6-10
36537024439,271682,2013-04-10,4,3,4,989,415.38,4371.38,3,5,3-4
6168336755,269916,2013-04-10,3,5,4,1280,537.6,5657.6,2,3,5-3
15797624493,270562,2013-04-10,3,1,3,1440,453.6,4773.6,1,2,1-3
37500259394,267734,2013-04-10,5,3,-2,-1019,213.99,-2251.99,4,1,3-5
39966082928,268062,2013-04-10,4,2,2,86,18.06,190.06,1,4,2-4
42748298975,269382,2013-04-10,12,6,4,625,262.5,2762.5,2,1,6-12
42762681182,270985,2013-04-10,10,3,1,1390,145.95,1535.95,2,1,3-10
14023351700,270944,2013-04-10,11,5,3,312,98.28,1034.28,2,2,5-11
58887753962,272040,2013-04-10,4,3,5,1380,724.5,7624.5,2,2,3-4
82703220030,273900,2013-04-10,12,6,-5,-231,121.275,-1276.275,1,2,6-12
93163861079,266895,2013-04-10,6,5,4,964,404.88,4260.88,4,2,5-6
80419584487,269253,2013-04-10,3,1,3,792,249.48,2625.48,1,2,1-3
76842648704,273679,2013-04-10,12,6,5,729,382.725,4027.725,1,4,6-12
97758109708,271850,2013-04-10,10,6,4,1144,480.48,5056.48,4,4,6-10
91726632813,271701,2013-04-10,2,6,5,896,470.4,4950.4,2,5,6-2
89142625409,273562,2013-04-10,12,6,2,1311,275.31,2897.31,3,3,6-12
67105554070,275018,2013-04-10,12,5,4,1121,470.82,4954.82,1,3,5-12
69743674497,268350,2013-04-10,8,3,5,738,387.45,4077.45,1,4,3-8
72322764288,269313,2013-04-10,3,1,5,418,219.45,2309.45,1,2,1-3
65440262714,268240,2013-04-10,1,2,3,385,121.275,1276.275,3,5,2-1
96636217169,272982,2013-04-10,4,4,-2,-209,43.89,-461.89,2,2,4-4
89824749999,271942,2013-04-10,7,5,2,1444,303.24,3191.24,1,1,5-7
26892400525,269788,2013-04-09,12,6,1,710,74.55,784.55,2,4,6-12
35157700323,272378,2013-04-09,6,5,5,1055,553.875,5828.875,1,4,5-6
28103693731,269006,2013-04-09,4,3,2,985,206.85,2176.85,3,1,3-4
49930849767,273693,2013-04-09,5,3,1,1053,110.565,1163.565,1,4,3-5
58497395660,272414,2013-04-09,3,2,1,1013,106.365,1119.365,1,2,2-3
29322775688,270772,2013-04-09,4,2,3,989,311.535,3278.535,2,5,2-4
52469335288,274577,2013-04-09,11,5,2,1069,224.49,2362.49,4,2,5-11
16579805163,269739,2013-04-09,12,6,2,1041,218.61,2300.61,1,2,6-12
17351525512,270601,2013-04-09,3,2,3,158,49.77,523.77,1,4,2-3
15352984917,269884,2013-04-09,8,3,-1,-783,82.215,-865.215,4,1,3-8
56396498455,274403,2013-04-09,6,5,2,919,192.99,2030.99,1,4,5-6
59724011550,272048,2013-04-09,1,4,1,504,52.92,556.92,1,3,4-1
89120594677,273916,2013-04-09,6,5,4,653,274.26,2886.26,4,5,5-6
79168781773,269257,2013-04-09,4,3,2,658,138.18,1454.18,1,5,3-4
73298877509,269798,2013-04-09,3,2,1,1042,109.41,1151.41,1,3,2-3
89313558728,268389,2013-04-09,11,6,2,169,35.49,373.49,4,2,6-11
97719684399,270753,2013-04-09,7,5,1,1368,143.64,1511.64,4,5,5-7
83989589135,269184,2013-04-09,11,6,3,1320,415.8,4375.8,1,5,6-11
92562432977,269573,2013-04-09,1,2,4,685,287.7,3027.7,1,2,2-1
97064341978,269526,2013-04-09,1,2,2,1096,230.16,2422.16,4,4,2-1
68994648826,272520,2013-04-09,8,3,-5,-123,64.575,-679.575,1,3,3-8
78649996727,270131,2013-04-09,1,2,4,914,383.88,4039.88,4,1,2-1
61200677459,273861,2013-04-08,3,2,3,494,155.61,1637.61,2,1,2-3
25395803961,269650,2013-04-08,10,6,5,1296,680.4,7160.4,1,4,6-10
10552452528,273980,2013-04-08,3,1,5,1166,612.15,6442.15,1,3,1-3
12183729984,271995,2013-04-08,1,2,2,1475,309.75,3259.75,1,2,2-1
15509536025,270071,2013-04-08,1,4,3,1116,351.54,3699.54,3,4,4-1
34795062378,273708,2013-04-08,3,2,-4,-162,68.04,-716.04,1,2,2-3
10682441825,269987,2013-04-08,1,1,2,445,93.45,983.45,1,5,1-1
62556440212,268842,2013-04-08,11,6,5,82,43.05,453.05,1,5,6-11
44130178957,268365,2013-04-08,12,6,5,933,489.825,5154.825,1,4,6-12
4796172999,273647,2013-04-08,3,2,-4,-1219,511.98,-5387.98,4,4,2-3
8240541158,268288,2013-04-08,1,4,2,1028,215.88,2271.88,2,1,4-1
10625124726,267162,2013-04-08,6,5,2,1471,308.91,3250.91,1,4,5-6
23463805031,267851,2013-04-08,12,6,3,88,27.72,291.72,2,2,6-12
6539826915,274707,2013-04-08,6,5,3,149,46.935,493.935,4,2,5-6
64276885615,267296,2013-04-08,6,5,3,819,257.985,2714.985,3,2,5-6
79507616107,273977,2013-04-08,7,5,2,1459,306.39,3224.39,1,2,5-7
76929396378,269537,2013-04-08,4,3,5,1440,756.0,7956.0,1,2,3-4
68994648826,272520,2013-04-08,8,3,5,123,64.575,679.575,1,2,3-8
79127496046,274481,2013-04-08,1,1,2,1365,286.65,3016.65,4,4,1-1
93767602137,269950,2013-04-08,1,1,3,740,233.1,2453.1,2,5,1-1
80807602898,266854,2013-04-08,11,5,2,1376,288.96,3040.96,1,3,5-11
76291474397,269266,2013-04-08,12,5,2,114,23.94,251.94,4,5,5-12
96387275735,269331,2013-04-08,12,5,4,1244,522.48,5498.48,1,1,5-12
84450624699,272924,2013-04-08,12,5,5,1418,744.45,7834.45,1,3,5-12
4796172999,273647,2013-04-07,3,2,4,1219,511.98,5387.98,4,3,2-3
53163897551,269006,2013-04-07,4,2,5,683,358.575,3773.575,4,2,2-4
49396815632,269617,2013-04-07,3,2,1,73,7.665,80.665,2,3,2-3
34795062378,273708,2013-04-07,3,2,4,162,68.04,716.04,1,3,2-3
43349736291,268858,2013-04-07,4,3,2,963,202.23,2128.23,4,1,3-4
25662215395,268620,2013-04-07,2,6,5,703,369.075,3884.075,1,4,6-2
27381846325,268169,2013-04-07,4,4,2,585,122.85,1292.85,4,4,4-4
1315583323,268033,2013-04-07,3,2,5,594,311.85,3281.85,2,5,2-3
18666557088,269010,2013-04-07,4,2,-5,-1477,775.425,-8160.425,1,2,2-4
45616875881,274475,2013-04-07,10,6,5,357,187.425,1972.425,1,2,6-10
41787483979,267049,2013-04-07,10,5,2,1145,240.45,2530.45,4,1,5-10
30954923904,267637,2013-04-07,9,3,-5,-282,148.05,-1558.05,4,5,3-9
39847296232,274864,2013-04-07,4,1,2,291,61.11,643.11,2,3,1-4
18273403946,273965,2013-04-07,2,6,2,95,19.95,209.95,1,3,6-2
25993996428,267337,2013-04-07,4,1,1,471,49.455,520.455,3,2,1-4
79794510993,270326,2013-04-07,11,5,4,713,299.46,3151.46,3,5,5-11
99109521345,272607,2013-04-07,11,6,1,1460,153.3,1613.3,1,5,6-11
88541299863,271688,2013-04-07,3,5,2,687,144.27,1518.27,1,2,5-3
75207962984,273233,2013-04-07,10,5,5,1002,526.05,5536.05,2,3,5-10
92777363055,273103,2013-04-07,4,1,2,1404,294.84,3102.84,2,4,1-4
22807950646,273595,2013-04-06,8,3,2,1173,246.33,2592.33,3,3,3-8
9028492817,267180,2013-04-06,11,5,1,944,99.12,1043.12,1,5,5-11
25288864560,273271,2013-04-06,9,3,1,1002,105.21,1107.21,2,5,3-9
19496570433,272675,2013-04-06,11,6,2,128,26.88,282.88,3,5,6-11
44705667398,273633,2013-04-06,9,3,1,511,53.655,564.655,1,3,3-9
37363389744,272775,2013-04-06,11,6,1,635,66.675,701.675,1,3,6-11
21336313261,271512,2013-04-06,4,4,-5,-1183,621.075,-6536.075,1,4,4-4
44388796663,267673,2013-04-06,6,5,4,818,343.56,3615.56,4,2,5-6
21095805843,273555,2013-04-06,1,2,4,526,220.92,2324.92,2,5,2-1
736344248,268706,2013-04-06,4,1,-4,-1317,553.14,-5821.14,4,4,1-4
40404754583,267280,2013-04-06,12,6,3,1184,372.96,3924.96,4,4,6-12
59399075110,273899,2013-04-06,6,5,2,680,142.8,1502.8,2,2,5-6
81197606813,271214,2013-04-06,4,1,1,78,8.19,86.19,2,1,1-4
65957079650,271619,2013-04-06,7,5,4,160,67.2,707.2,2,5,5-7
88942349798,271877,2013-04-06,8,3,4,232,97.44,1025.44,1,1,3-8
99493512793,274236,2013-04-06,7,5,2,155,32.55,342.55,4,2,5-7
63418751402,268148,2013-04-06,11,5,1,280,29.4,309.4,3,2,5-11
84888606265,274456,2013-04-06,4,1,1,493,51.765,544.765,2,2,1-4
80421157468,271808,2013-04-06,4,2,1,214,22.47,236.47,2,5,2-4
92908164962,267517,2013-04-06,2,6,-5,-849,445.725,-4690.725,2,2,6-2
52435905629,271559,2013-04-05,4,1,4,1414,593.88,6249.88,1,3,1-4
18997866138,272561,2013-04-05,4,3,1,591,62.055,653.055,1,5,3-4
22051125105,270561,2013-04-05,4,4,4,1308,549.36,5781.36,1,1,4-4
23702799880,270303,2013-04-05,11,5,2,986,207.06,2179.06,2,5,5-11
47683781853,274153,2013-04-05,4,3,5,652,342.3,3602.3,4,2,3-4
18164904382,269254,2013-04-05,2,6,2,1143,240.03,2526.03,1,3,6-2
45692295367,271145,2013-04-05,3,1,5,922,484.05,5094.05,4,2,1-3
39468082029,272252,2013-04-05,6,5,-3,-395,124.425,-1309.425,1,3,5-6
63133897222,268582,2013-04-05,10,6,2,510,107.1,1127.1,1,3,6-10
8980927141,267801,2013-04-05,10,3,4,545,228.9,2408.9,4,3,3-10
18343484813,268715,2013-04-05,11,6,4,1269,532.98,5608.98,1,1,6-11
70164739377,271620,2013-04-05,2,6,3,982,309.33,3255.33,1,2,6-2
73822234340,269104,2013-04-05,4,2,-4,-1146,481.32,-5065.32,4,3,2-4
68224344618,268548,2013-04-05,10,5,2,515,108.15,1138.15,4,5,5-10
98673611496,274743,2013-04-05,10,3,4,770,323.4,3403.4,2,4,3-10
97538989899,269279,2013-04-05,11,5,5,674,353.85,3723.85,3,3,5-11
96667793628,273543,2013-04-05,1,1,3,1355,426.825,4491.825,1,1,1-1
98096058779,271243,2013-04-05,10,3,5,817,428.925,4513.925,1,1,3-10
77097836360,270131,2013-04-05,8,3,3,1412,444.78,4680.78,1,1,3-8
90267692559,274090,2013-04-05,4,4,3,598,188.37,1982.37,2,5,4-4
68429183600,270466,2013-04-05,6,5,-3,-1145,360.675,-3795.675,1,4,5-6
69011979220,267690,2013-04-05,3,1,5,343,180.075,1895.075,1,4,1-3
73099061982,272842,2013-04-05,6,5,5,600,315.0,3315.0,3,2,5-6
39468082029,272252,2013-04-04,6,5,3,395,124.425,1309.425,1,2,5-6
17999191097,269471,2013-04-04,1,4,-4,-360,151.2,-1591.2,2,3,4-1
18666557088,269010,2013-04-04,4,2,5,1477,775.425,8160.425,1,1,2-4
43072887003,275154,2013-04-04,1,2,3,461,145.215,1528.215,1,2,2-1
10578413643,269142,2013-04-04,10,6,3,508,160.02,1684.02,1,4,6-10
18511265351,274153,2013-04-04,11,6,1,281,29.505,310.505,3,5,6-11
22835960540,272341,2013-04-04,8,3,4,1120,470.4,4950.4,1,1,3-8
23975407593,270203,2013-04-04,1,1,3,377,118.755,1249.755,1,2,1-1
2870562674,271862,2013-04-04,5,3,5,1042,547.05,5757.05,2,3,3-5
23241662042,269417,2013-04-04,5,3,1,366,38.43,404.43,2,4,3-5
27917897660,273708,2013-04-04,4,3,1,843,88.515,931.515,4,5,3-4
52910303771,273478,2013-04-04,8,3,4,803,337.26,3549.26,1,4,3-8
36394806852,273719,2013-04-04,10,3,3,863,271.845,2860.845,4,1,3-10
51318985914,274568,2013-04-04,12,5,3,641,201.915,2124.915,3,3,5-12
50169250414,271699,2013-04-04,10,3,1,250,26.25,276.25,1,2,3-10
24936674781,274594,2013-04-04,1,2,5,93,48.825,513.825,3,1,2-1
51483801540,268069,2013-04-04,6,5,2,182,38.22,402.22,4,1,5-6
14854013171,272919,2013-04-04,1,2,2,1102,231.42,2435.42,4,5,2-1
97003821576,267475,2013-04-04,6,5,3,1356,427.14,4495.14,1,5,5-6
99143926544,267661,2013-04-04,10,3,1,349,36.645,385.645,4,2,3-10
72548019897,274548,2013-04-04,1,4,3,1173,369.495,3888.495,4,2,4-1
71857372279,275016,2013-04-04,6,5,5,1017,533.925,5618.925,3,5,5-6
68429183600,270466,2013-04-04,6,5,3,1145,360.675,3795.675,1,2,5-6
81269741914,267907,2013-04-04,11,5,-5,-1373,720.825,-7585.825,1,4,5-11
63743964508,269375,2013-04-04,4,4,5,194,101.85,1071.85,4,1,4-4
87018256493,274809,2013-04-04,10,3,5,1393,731.325,7696.325,1,3,3-10
88680323364,268011,2013-04-04,10,3,5,1054,553.35,5823.35,4,1,3-10
79379877406,267356,2013-04-04,4,4,4,425,178.5,1878.5,4,2,4-4
51163937553,271488,2013-04-03,7,5,3,314,98.91,1040.91,1,3,5-7
22295890061,267667,2013-04-03,12,6,1,677,71.085,748.085,1,2,6-12
12473155192,271719,2013-04-03,10,6,-1,-780,81.9,-861.9,1,5,6-10
48746732515,269119,2013-04-03,3,1,2,1261,264.81,2786.81,4,2,1-3
58097159424,272359,2013-04-03,10,6,2,913,191.73,2017.73,2,5,6-10
44130941368,271221,2013-04-03,5,3,3,1413,445.095,4684.095,4,3,3-5
24113900219,275265,2013-04-03,2,6,3,719,226.485,2383.485,4,4,6-2
52354385078,274476,2013-04-03,11,5,1,151,15.855,166.855,1,3,5-11
10719809516,270172,2013-04-03,1,4,2,651,136.71,1438.71,1,2,4-1
2808387161,271150,2013-04-03,12,6,1,945,99.225,1044.225,3,5,6-12
47916247207,274837,2013-04-03,10,5,-1,-246,25.83,-271.83,1,5,5-10
83404005763,272038,2013-04-03,9,3,4,494,207.48,2183.48,2,5,3-9
82923773065,268521,2013-04-03,10,6,1,669,70.245,739.245,4,5,6-10
65968789259,271832,2013-04-03,8,3,4,1020,428.4,4508.4,1,2,3-8
64374072668,274073,2013-04-03,4,3,1,1114,116.97,1230.97,1,3,3-4
98611003566,271395,2013-04-03,11,6,3,947,298.305,3139.305,4,3,6-11
66282915853,269861,2013-04-03,10,3,3,1414,445.41,4687.41,3,2,3-10
96636217169,272982,2013-04-03,4,4,2,209,43.89,461.89,2,2,4-4
50814709877,268860,2013-04-02,2,6,-4,-145,60.9,-640.9,1,2,6-2
15352984917,269884,2013-04-02,8,3,-1,-783,82.215,-865.215,4,5,3-8
61500454635,268672,2013-04-02,4,2,-3,-660,207.9,-2187.9,2,5,2-4
55709187704,268387,2013-04-02,12,5,3,351,110.565,1163.565,1,5,5-12
18248249548,272618,2013-04-02,3,2,1,114,11.97,125.97,2,1,2-3
15383591328,275141,2013-04-02,9,3,1,1097,115.185,1212.185,2,1,3-9
12473155192,271719,2013-04-02,10,6,1,780,81.9,861.9,1,1,6-10
43990550500,270374,2013-04-02,5,3,5,148,77.7,817.7,1,5,3-5
12425822794,274854,2013-04-02,8,3,3,900,283.5,2983.5,4,4,3-8
13752283163,271153,2013-04-02,10,5,1,1400,147.0,1547.0,1,1,5-10
4298523797,270754,2013-04-02,8,3,3,1162,366.03,3852.03,2,2,3-8
37223435003,270453,2013-04-02,1,4,3,652,205.38,2161.38,3,2,4-1
36083030692,270565,2013-04-02,7,5,5,142,74.55,784.55,4,2,5-7
24904155825,267805,2013-04-02,1,4,5,686,360.15,3790.15,4,4,4-1
42962938899,268593,2013-04-02,12,6,3,263,82.845,871.845,3,1,6-12
93595198400,273760,2013-04-02,11,6,3,167,52.605,553.605,1,4,6-11
91234807101,266858,2013-04-02,10,6,5,1042,547.05,5757.05,1,2,6-10
72627117427,272094,2013-04-02,10,6,4,685,287.7,3027.7,4,1,6-10
72571970518,273218,2013-04-02,1,2,5,194,101.85,1071.85,1,5,2-1
73822234340,269104,2013-04-02,4,2,4,1146,481.32,5065.32,4,5,2-4
74944544955,269403,2013-04-02,3,1,1,826,86.73,912.73,1,5,1-3
94404594420,269002,2013-04-02,5,3,1,350,36.75,386.75,3,3,3-5
30636748075,268538,2013-04-01,4,2,1,595,62.475,657.475,3,4,2-4
22674579021,273915,2013-04-01,7,5,-2,-637,133.77,-1407.77,2,2,5-7
37202415515,268131,2013-04-01,1,1,1,856,89.88,945.88,3,1,1-1
384322819,271568,2013-04-01,11,5,4,1046,439.32,4623.32,2,3,5-11
37500259394,267734,2013-04-01,5,3,2,1019,213.99,2251.99,4,5,3-5
6690078492,268292,2013-04-01,1,2,-2,-187,39.27,-413.27,4,1,2-1
61635650451,275246,2013-04-01,3,5,1,1289,135.345,1424.345,4,5,5-3
12438739010,267447,2013-04-01,2,6,5,873,458.325,4823.325,1,2,6-2
5372344694,269691,2013-04-01,1,4,3,804,253.26,2665.26,1,4,4-1
61935742529,269646,2013-04-01,8,3,1,1221,128.205,1349.205,4,5,3-8
60685487305,274589,2013-04-01,11,6,2,464,97.44,1025.44,4,1,6-11
9299564251,269636,2013-04-01,7,5,5,613,321.825,3386.825,3,3,5-7
15352984917,269884,2013-04-01,8,3,1,783,82.215,865.215,4,3,3-8
51789324318,273686,2013-04-01,12,6,5,114,59.85,629.85,1,3,6-12
47348310313,272386,2013-04-01,10,3,4,1051,441.42,4645.42,1,1,3-10
3812315425,270718,2013-04-01,7,5,1,997,104.685,1101.685,1,2,5-7
35786439169,272648,2013-04-01,12,6,5,849,445.725,4690.725,3,1,6-12
74271339842,274881,2013-04-01,12,5,1,745,78.225,823.225,1,5,5-12
99808537782,273659,2013-04-01,2,6,5,856,449.4,4729.4,2,1,6-2
74962833376,268640,2013-04-01,8,3,2,1445,303.45,3193.45,4,4,3-8
65383153391,268399,2013-04-01,4,2,4,1318,553.56,5825.56,1,4,2-4
88010808173,274420,2013-04-01,3,1,2,951,199.71,2101.71,1,2,1-3
90151988764,274484,2013-04-01,11,6,1,195,20.475,215.475,3,4,6-11
75711964115,270581,2013-04-01,10,6,4,1427,599.34,6307.34,1,4,6-10
70204799428,272766,2013-04-01,11,5,3,423,133.245,1402.245,2,4,5-11
64682279772,270809,2013-04-01,10,3,4,1053,442.26,4654.26,1,5,3-10
86763471277,268274,2013-04-01,11,6,5,72,37.8,397.8,4,2,6-11
92908164962,267517,2013-04-01,2,6,5,849,445.725,4690.725,2,4,6-2
85006451537,270053,2013-04-01,12,6,1,617,64.785,681.785,2,3,6-12
28463518871,269559,2013-03-31,10,3,3,446,140.49,1478.49,3,5,3-10
57159189042,267143,2013-03-31,10,6,5,1219,639.975,6734.975,4,5,6-10
10812502867,273151,2013-03-31,4,4,5,581,305.025,3210.025,2,2,4-4
443968265,271777,2013-03-31,5,3,3,1283,404.145,4253.145,4,1,3-5
38001975106,274638,2013-03-31,4,1,5,1000,525.0,5525.0,2,4,1-4
