transaction_number,transaction_type,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
27376421019,P,268615,2013-10-15,4,4,4,1234,518.28,5454.28,1,1,4-4
92662983672,P,269892,2013-10-15,11,5,4,1394,585.48,6161.48,3,4,5-11
99931416607,P,273971,2013-10-15,7,5,1,378,39.69,417.69,4,5,5-7
74153181603,P,269412,2013-10-15,2,6,3,636,200.34,2108.34,4,3,6-2
98620224973,P,272949,2013-10-15,7,5,5,421,221.025,2326.025,3,4,5-7
64938445888,P,270401,2013-10-15,2,6,5,1232,646.8,6806.8,2,4,6-2
63687553623,R,270870,2013-10-15,11,5,-1,-947,99.435,-1046.435,1,4,5-11
88671144106,P,273546,2013-10-15,10,5,3,948,298.62,3142.62,1,3,5-10
97831485514,P,267910,2013-10-15,12,6,3,1204,379.26,3991.26,4,3,6-12
91812979918,P,267649,2013-10-15,1,2,5,1155,606.375,6381.375,4,4,2-1
37542686191,R,271076,2013-10-14,3,5,-1,-657,68.985,-725.985,3,5,5-3
30575471754,P,269075,2013-10-14,11,6,1,1308,137.34,1445.34,1,2,6-11
10952918272,P,267962,2013-10-14,11,5,1,792,83.16,875.16,4,5,5-11
20757493399,P,271937,2013-10-14,10,3,5,156,81.9,861.9,1,1,3-10
57378573240,P,267972,2013-10-14,4,4,3,184,57.96,609.96,1,4,4-4
6454386007,P,271040,2013-10-14,1,4,1,690,72.45,762.45,4,5,4-1
47958348301,P,268701,2013-10-14,6,5,3,1098,345.87,3639.87,3,3,5-6
53354263776,P,268063,2013-10-14,8,3,5,404,212.1,2232.1,2,4,3-8
35490903377,P,267180,2013-10-14,10,3,2,662,139.02,1463.02,4,5,3-10
14985038227,P,270811,2013-10-14,8,3,4,518,217.56,2289.56,1,4,3-8
7232517558,R,267707,2013-10-14,1,1,-1,-611,64.155,-675.155,4,2,1-1
47348938080,R,267364,2013-10-14,1,2,-3,-1322,416.43,-4382.43,1,1,2-1
48493389851,R,270842,2013-10-14,7,5,-1,-493,51.765,-544.765,4,4,5-7
36195403620,P,273883,2013-10-14,7,5,1,1086,114.03,1200.03,2,4,5-7
503736661,P,270050,2013-10-14,9,3,1,196,20.58,216.58,3,1,3-9
17306845023,P,273938,2013-10-14,10,6,5,1280,672.0,7072.0,1,5,6-10
9044824427,P,267316,2013-10-14,1,1,4,1386,582.12,6126.12,3,2,1-1
71023860402,P,269613,2013-10-14,4,4,5,745,391.125,4116.125,3,2,4-4
99276576007,R,269805,2013-10-14,1,1,-2,-1371,287.91,-3029.91,1,5,1-1
97851032666,P,274462,2013-10-14,1,1,1,365,38.325,403.325,4,5,1-1
72615864767,P,268065,2013-10-14,12,6,3,1454,458.01,4820.01,2,3,6-12
7827963944,P,272768,2013-10-13,7,5,1,1062,111.51,1173.51,3,4,5-7
2559550088,P,274913,2013-10-13,4,2,1,1048,110.04,1158.04,1,1,2-4
44859788671,P,269832,2013-10-13,8,3,2,1472,309.12,3253.12,1,1,3-8
55025785198,P,268852,2013-10-13,7,5,5,125,65.625,690.625,4,1,5-7
60164437362,P,270908,2013-10-13,8,3,4,231,97.02,1021.02,1,5,3-8
11365472566,P,268608,2013-10-13,1,2,5,896,470.4,4950.4,2,3,2-1
10000237880,P,271389,2013-10-13,1,2,1,1200,126.0,1326.0,3,5,2-1
10702795422,R,271144,2013-10-13,3,1,-5,-1349,708.225,-7453.225,4,2,1-3
1993381934,P,271384,2013-10-13,2,6,5,571,299.775,3154.775,4,1,6-2
40872331319,P,272473,2013-10-13,1,1,1,648,68.04,716.04,3,2,1-1
20436389482,P,271520,2013-10-13,3,5,3,1133,356.895,3755.895,4,1,5-3
51371824115,R,267913,2013-10-13,4,2,-5,-632,331.8,-3491.8,4,2,2-4
13984264413,R,268391,2013-10-13,12,5,-3,-282,88.83,-934.83,4,4,5-12
63254279195,P,273740,2013-10-13,10,6,2,1194,250.74,2638.74,1,5,6-10
76988932178,P,272038,2013-10-13,3,1,2,1484,311.64,3279.64,1,2,1-3
76918173706,P,270966,2013-10-13,10,5,2,1277,268.17,2822.17,1,1,5-10
82518041904,R,271214,2013-10-13,1,2,-1,-282,29.61,-311.61,4,5,2-1
91247555065,P,271571,2013-10-13,2,6,4,590,247.8,2607.8,2,3,6-2
79771029800,P,268390,2013-10-13,2,6,3,614,193.41,2035.41,3,4,6-2
73840640460,P,266822,2013-10-13,8,3,3,1428,449.82,4733.82,1,2,3-8
83393690424,P,266944,2013-10-13,8,3,3,1393,438.795,4617.795,4,4,3-8
7280284948,R,273489,2013-10-12,11,6,-2,-968,203.28,-2139.28,1,2,6-11
8068378511,P,268874,2013-10-12,11,6,5,936,491.4,5171.4,4,2,6-11
29616306344,P,267247,2013-10-12,2,6,4,1264,530.88,5586.88,4,4,6-2
48846162935,P,274790,2013-10-12,2,6,2,1313,275.73,2901.73,2,4,6-2
11228626515,P,268677,2013-10-12,12,6,4,801,336.42,3540.42,4,5,6-12
1613752613,P,272566,2013-10-12,10,3,3,695,218.925,2303.925,1,3,3-10
26449927836,P,274854,2013-10-12,5,3,5,1089,571.725,6016.725,1,5,3-5
60128923032,P,271972,2013-10-12,10,6,4,1351,567.42,5971.42,4,5,6-10
49272192537,P,272003,2013-10-12,11,5,1,118,12.39,130.39,3,2,5-11
16744625626,P,274209,2013-10-12,12,5,1,791,83.055,874.055,2,2,5-12
1346965027,P,274596,2013-10-12,8,3,5,349,183.225,1928.225,2,1,3-8
76709251157,P,270072,2013-10-12,10,5,4,824,346.08,3642.08,1,5,5-10
63689054520,P,273014,2013-10-12,10,5,5,286,150.15,1580.15,3,1,5-10
67799462554,P,268786,2013-10-12,8,3,3,1500,472.5,4972.5,1,3,3-8
70501521760,P,267349,2013-10-12,4,2,5,381,200.025,2105.025,2,4,2-4
82518041904,P,271214,2013-10-12,1,2,1,282,29.61,311.61,4,5,2-1
98991147610,P,270895,2013-10-12,1,2,5,1224,642.6,6762.6,1,5,2-1
45637161484,P,268810,2013-10-11,1,4,2,594,124.74,1312.74,1,2,4-1
13793979460,P,269795,2013-10-11,9,3,4,1288,540.96,5692.96,3,1,3-9
54863881279,P,270672,2013-10-11,6,5,4,653,274.26,2886.26,4,4,5-6
23052777583,P,271811,2013-10-11,3,5,1,717,75.285,792.285,3,4,5-3
43335815119,P,271099,2013-10-11,3,2,4,523,219.66,2311.66,3,2,2-3
39458743077,P,272678,2013-10-11,10,6,1,999,104.895,1103.895,3,3,6-10
59334162952,P,267447,2013-10-11,10,5,3,697,219.555,2310.555,4,3,5-10
45453257776,R,271096,2013-10-11,7,5,-1,-319,33.495,-352.495,4,4,5-7
17650695500,P,274313,2013-10-11,11,6,1,856,89.88,945.88,1,1,6-11
5912114763,P,273122,2013-10-11,10,5,2,922,193.62,2037.62,1,1,5-10
44720233736,P,270756,2013-10-11,11,6,2,1061,222.81,2344.81,4,3,6-11
59248562036,P,269300,2013-10-11,2,6,4,128,53.76,565.76,1,1,6-2
525041466,R,274490,2013-10-11,6,5,-3,-1482,466.83,-4912.83,2,3,5-6
99268713598,P,268148,2013-10-11,4,3,2,631,132.51,1394.51,2,2,3-4
90791852705,P,268025,2013-10-11,4,4,1,488,51.24,539.24,2,2,4-4
68519899429,P,270538,2013-10-11,11,5,4,538,225.96,2377.96,4,5,5-11
67005154873,P,268044,2013-10-11,12,6,1,785,82.425,867.425,1,4,6-12
80307980167,P,267395,2013-10-11,4,2,3,416,131.04,1379.04,3,2,2-4
93716601452,P,268078,2013-10-11,6,5,4,800,336.0,3536.0,1,1,5-6
63687553623,R,270870,2013-10-11,11,5,-1,-947,99.435,-1046.435,1,5,5-11
70989403859,P,268133,2013-10-11,9,3,2,141,29.61,311.61,1,5,3-9
84610706178,P,268692,2013-10-11,11,6,4,443,186.06,1958.06,2,3,6-11
9297164024,P,271152,2013-10-10,11,6,1,517,54.285,571.285,1,2,6-11
19309959579,R,270571,2013-10-10,7,5,-5,-1473,773.325,-8138.325,1,1,5-7
5084770245,P,270530,2013-10-10,4,3,5,633,332.325,3497.325,1,2,3-4
32522646479,P,273551,2013-10-10,7,5,2,637,133.77,1407.77,3,4,5-7
38067212076,P,272511,2013-10-10,9,3,1,281,29.505,310.505,2,5,3-9
30667641648,P,270744,2013-10-10,11,6,3,457,143.955,1514.955,2,3,6-11
10666286938,P,273510,2013-10-10,10,6,3,526,165.69,1743.69,1,4,6-10
18628130192,P,269173,2013-10-10,3,5,1,223,23.415,246.415,1,4,5-3
27729054560,P,268752,2013-10-10,4,3,4,257,107.94,1135.94,1,1,3-4
525041466,P,274490,2013-10-10,6,5,3,1482,466.83,4912.83,2,4,5-6
51371824115,P,267913,2013-10-10,4,2,5,632,331.8,3491.8,4,1,2-4
46031970536,P,272741,2013-10-10,10,6,3,805,253.575,2668.575,4,4,6-10
13302134789,P,266919,2013-10-10,5,3,1,1330,139.65,1469.65,3,1,3-5
73833461929,P,268546,2013-10-10,12,6,4,255,107.1,1127.1,3,5,6-12
85383785682,P,267552,2013-10-10,4,3,4,1141,479.22,5043.22,1,3,3-4
92140615840,P,266980,2013-10-10,11,6,3,1459,459.585,4836.585,3,3,6-11
91288152168,R,275159,2013-10-10,4,2,-2,-782,164.22,-1728.22,3,5,2-4
63436628258,P,273900,2013-10-10,10,6,2,677,142.17,1496.17,1,1,6-10
72487671223,P,273194,2013-10-10,2,6,3,1308,412.02,4336.02,3,3,6-2
68677209951,P,273787,2013-10-10,4,2,3,919,289.485,3046.485,1,5,2-4
68626541417,P,267339,2013-10-10,4,1,1,830,87.15,917.15,4,1,1-4
85790020460,R,273889,2013-10-10,4,4,-3,-448,141.12,-1485.12,2,1,4-4
80154417617,P,274981,2013-10-10,4,4,4,156,65.52,689.52,1,5,4-4
68536255715,P,271496,2013-10-10,1,1,4,946,397.32,4181.32,3,4,1-1
19309959579,P,270571,2013-10-09,7,5,5,1473,773.325,8138.325,1,3,5-7
62585061901,P,271554,2013-10-09,6,5,4,1437,603.54,6351.54,1,4,5-6
20694290483,P,272515,2013-10-09,3,2,5,342,179.55,1889.55,1,2,2-3
42594581220,P,269362,2013-10-09,4,1,3,1191,375.165,3948.165,1,3,1-4
4075159127,R,271040,2013-10-09,1,2,-5,-733,384.825,-4049.825,4,1,2-1
7280284948,P,273489,2013-10-09,11,6,2,968,203.28,2139.28,1,2,6-11
30403617500,P,274321,2013-10-09,4,3,4,1500,630.0,6630.0,4,1,3-4
33544664637,P,268149,2013-10-09,1,4,4,278,116.76,1228.76,3,1,4-1
23390870026,P,273181,2013-10-09,4,2,4,1183,496.86,5228.86,4,5,2-4
56056430709,P,269565,2013-10-09,11,6,1,855,89.775,944.775,2,3,6-11
45647042529,P,274579,2013-10-09,1,2,2,1052,220.92,2324.92,2,3,2-1
5551581340,P,270074,2013-10-09,1,1,3,207,65.205,686.205,3,2,1-1
33050408780,P,269049,2013-10-09,4,3,2,713,149.73,1575.73,1,3,3-4
46337421598,P,274496,2013-10-09,11,5,5,114,59.85,629.85,1,1,5-11
75811087829,P,269879,2013-10-09,10,3,5,310,162.75,1712.75,1,4,3-10
87667666356,P,274652,2013-10-09,7,5,4,1074,451.08,4747.08,1,4,5-7
96026002035,P,274222,2013-10-09,1,2,4,991,416.22,4380.22,1,4,2-1
80153787774,P,272232,2013-10-09,4,1,4,318,133.56,1405.56,2,4,1-4
68020509909,P,272954,2013-10-09,2,6,2,989,207.69,2185.69,1,4,6-2
51733995583,P,272336,2013-10-08,2,6,4,767,322.14,3390.14,1,4,6-2
6236454874,R,267962,2013-10-08,3,1,-2,-934,196.14,-2064.14,2,2,1-3
47348938080,P,267364,2013-10-08,1,2,3,1322,416.43,4382.43,1,2,2-1
37160466208,P,267697,2013-10-08,12,6,4,82,34.44,362.44,1,1,6-12
37542686191,P,271076,2013-10-08,3,5,1,657,68.985,725.985,3,5,5-3
7232517558,R,267707,2013-10-08,1,1,-1,-611,64.155,-675.155,4,2,1-1
38076441343,P,268220,2013-10-08,3,1,2,1365,286.65,3016.65,1,4,1-3
40677354698,R,268173,2013-10-08,10,6,-2,-730,153.3,-1613.3,1,3,6-10
28176910036,P,268740,2013-10-08,5,3,5,833,437.325,4602.325,3,4,3-5
5689364332,R,275096,2013-10-08,4,1,-2,-1144,240.24,-2528.24,4,4,1-4
48746861264,P,268486,2013-10-08,6,5,2,1092,229.32,2413.32,1,5,5-6
46748937031,P,272277,2013-10-08,4,1,4,287,120.54,1268.54,4,5,1-4
48493389851,P,270842,2013-10-08,7,5,1,493,51.765,544.765,4,1,5-7
44561244354,P,268817,2013-10-08,10,3,5,637,334.425,3519.425,1,3,3-10
63687553623,P,270870,2013-10-08,11,5,1,947,99.435,1046.435,1,4,5-11
69463088149,P,270111,2013-10-08,3,1,4,1146,481.32,5065.32,1,2,1-3
91288152168,P,275159,2013-10-08,4,2,2,782,164.22,1728.22,3,4,2-4
90745939913,P,273146,2013-10-08,11,5,5,273,143.325,1508.325,1,4,5-11
69651363425,P,271059,2013-10-08,11,6,1,290,30.45,320.45,1,2,6-11
74529288066,P,273115,2013-10-08,6,5,4,788,330.96,3482.96,1,2,5-6
78650368874,P,273398,2013-10-08,4,2,5,1217,638.925,6723.925,2,3,2-4
98686554011,P,271314,2013-10-08,4,4,5,738,387.45,4077.45,1,4,4-4
53909388478,R,273702,2013-10-07,1,1,-4,-826,346.92,-3650.92,4,5,1-1
42231912333,P,267100,2013-10-07,12,5,2,1130,237.3,2497.3,4,4,5-12
43864280836,P,274227,2013-10-07,3,2,4,942,395.64,4163.64,1,4,2-3
9659551493,P,270706,2013-10-07,10,6,2,980,205.8,2165.8,1,2,6-10
57596500723,P,272415,2013-10-07,3,2,5,747,392.175,4127.175,1,1,2-3
45453257776,P,271096,2013-10-07,7,5,1,319,33.495,352.495,4,3,5-7
14223048613,P,271192,2013-10-07,2,6,1,1085,113.925,1198.925,1,3,6-2
55499277056,P,275066,2013-10-07,10,6,4,218,91.56,963.56,2,1,6-10
40820002811,R,269240,2013-10-07,4,3,-4,-859,360.78,-3796.78,1,2,3-4
48293778664,P,273631,2013-10-07,11,5,3,629,198.135,2085.135,4,2,5-11
10702795422,P,271144,2013-10-07,3,1,5,1349,708.225,7453.225,4,5,1-3
27782798646,P,272153,2013-10-07,11,5,3,757,238.455,2509.455,1,2,5-11
13984264413,P,268391,2013-10-07,12,5,3,282,88.83,934.83,4,3,5-12
22442971489,P,270316,2013-10-07,12,6,1,1088,114.24,1202.24,3,2,6-12
49603524401,P,274156,2013-10-07,8,3,4,1168,490.56,5162.56,1,5,3-8
12853679962,P,270690,2013-10-07,4,2,4,744,312.48,3288.48,4,2,2-4
9987404340,P,268819,2013-10-07,10,5,1,1220,128.1,1348.1,1,4,5-10
17843035021,P,273387,2013-10-07,3,1,4,536,225.12,2369.12,3,2,1-3
65977505842,P,269716,2013-10-07,12,5,5,470,246.75,2596.75,3,4,5-12
93402722589,P,273913,2013-10-07,4,1,2,1346,282.66,2974.66,1,3,1-4
86083850080,P,271437,2013-10-07,3,1,3,167,52.605,553.605,2,3,1-3
79798023529,P,267216,2013-10-07,12,5,3,1216,383.04,4031.04,1,2,5-12
90906166357,P,270187,2013-10-07,4,3,1,1230,129.15,1359.15,4,2,3-4
62520184012,P,274909,2013-10-06,1,1,3,454,143.01,1505.01,3,5,1-1
60715535657,P,274163,2013-10-06,10,5,2,772,162.12,1706.12,1,5,5-10
58516556336,P,268676,2013-10-06,10,5,1,139,14.595,153.595,1,4,5-10
46069491135,P,273641,2013-10-06,4,2,5,1097,575.925,6060.925,3,3,2-4
28894279246,P,267488,2013-10-06,4,3,3,329,103.635,1090.635,2,2,3-4
8003753105,P,268444,2013-10-06,4,4,2,573,120.33,1266.33,1,3,4-4
7232517558,P,267707,2013-10-06,1,1,1,611,64.155,675.155,4,2,1-1
40660817536,P,273092,2013-10-06,1,4,2,1492,313.32,3297.32,3,4,4-1
99372261440,P,269241,2013-10-06,5,3,3,511,160.965,1693.965,1,5,3-5
75960776767,R,274615,2013-10-06,6,5,-5,-884,464.1,-4884.1,3,2,5-6
74851961207,P,271368,2013-10-06,3,5,5,879,461.475,4856.475,1,3,5-3
85790020460,P,273889,2013-10-06,4,4,3,448,141.12,1485.12,2,5,4-4
82129515229,P,273456,2013-10-06,11,6,2,102,21.42,225.42,1,2,6-11
99276576007,P,269805,2013-10-06,1,1,2,1371,287.91,3029.91,1,3,1-1
89853431896,P,273473,2013-10-06,10,5,1,255,26.775,281.775,3,4,5-10
73922321031,P,269433,2013-10-06,6,5,1,992,104.16,1096.16,1,5,5-6
1853454901,R,272857,2013-10-05,1,4,-1,-837,87.885,-924.885,1,5,4-1
50928364895,P,274024,2013-10-05,4,1,4,1089,457.38,4813.38,3,4,1-4
62179696755,P,272341,2013-10-05,4,4,5,643,337.575,3552.575,4,1,4-4
12430732380,P,269766,2013-10-05,3,2,4,755,317.1,3337.1,1,3,2-3
34098986878,P,270541,2013-10-05,8,3,1,518,54.39,572.39,2,2,3-8
46593467462,P,268699,2013-10-05,11,5,2,352,73.92,777.92,3,4,5-11
20379072578,P,269904,2013-10-05,3,1,3,833,262.395,2761.395,1,1,1-3
7900647779,P,271742,2013-10-05,2,6,2,1371,287.91,3029.91,1,4,6-2
13513787281,P,267702,2013-10-05,1,4,4,867,364.14,3832.14,1,1,4-1
5818912316,P,267631,2013-10-05,7,5,1,1150,120.75,1270.75,1,2,5-7
44716521756,P,267550,2013-10-05,4,2,4,595,249.9,2629.9,3,4,2-4
7561425554,P,268269,2013-10-05,3,2,3,133,41.895,440.895,3,1,2-3
52304476217,P,274900,2013-10-05,1,4,4,186,78.12,822.12,1,2,4-1
13084503116,R,274175,2013-10-05,11,6,-3,-847,266.805,-2807.805,1,4,6-11
55769891198,P,273652,2013-10-05,3,2,5,491,257.775,2712.775,1,5,2-3
65295087252,P,270994,2013-10-05,3,1,3,968,304.92,3208.92,4,5,1-3
91156017209,P,273404,2013-10-05,10,5,1,1343,141.015,1484.015,2,4,5-10
77695448887,R,267442,2013-10-05,3,2,-5,-286,150.15,-1580.15,3,3,2-3
81880568368,P,275261,2013-10-05,11,5,5,80,42.0,442.0,3,5,5-11
92212740066,R,271422,2013-10-05,10,6,-5,-1382,725.55,-7635.55,3,1,6-10
24951240379,P,267987,2013-10-04,8,3,4,191,80.22,844.22,1,4,3-8
54251889351,R,267740,2013-10-04,10,5,-3,-542,170.73,-1796.73,3,5,5-10
28998091302,P,270245,2013-10-04,12,6,5,135,70.875,745.875,1,4,6-12
58475868101,P,274837,2013-10-04,12,6,4,761,319.62,3363.62,2,1,6-12
28057661722,P,269550,2013-10-04,4,2,4,113,47.46,499.46,4,4,2-4
31405843337,P,267183,2013-10-04,9,3,1,872,91.56,963.56,1,5,3-9
17136813878,P,271054,2013-10-04,8,3,2,268,56.28,592.28,1,4,3-8
15107557669,R,270293,2013-10-04,11,5,-4,-467,196.14,-2064.14,1,2,5-11
49748204648,R,269563,2013-10-04,4,4,-2,-239,50.19,-528.19,1,2,4-4
45026699183,P,273596,2013-10-04,3,1,1,298,31.29,329.29,4,1,1-3
22921611004,P,267817,2013-10-04,7,5,3,192,60.48,636.48,1,1,5-7
47303097322,P,268456,2013-10-04,11,5,1,1159,121.695,1280.695,1,3,5-11
18871836981,P,267028,2013-10-04,1,4,5,608,319.2,3359.2,4,5,4-1
3215753969,P,267001,2013-10-04,11,5,5,1361,714.525,7519.525,4,2,5-11
19723849126,P,275255,2013-10-04,8,3,3,1309,412.335,4339.335,1,3,3-8
43285085791,P,274813,2013-10-04,4,3,3,165,51.975,546.975,4,5,3-4
61293826562,P,270433,2013-10-04,4,4,4,517,217.14,2285.14,1,1,4-4
43951972346,P,271968,2013-10-04,4,3,1,908,95.34,1003.34,1,1,3-4
44103159566,R,272893,2013-10-04,4,1,-4,-958,402.36,-4234.36,1,4,1-4
14897788024,P,271457,2013-10-04,10,3,4,654,274.68,2890.68,1,3,3-10
55781954220,P,272346,2013-10-04,1,2,5,793,416.325,4381.325,1,5,2-1
98577349267,R,266975,2013-10-04,5,3,-4,-1035,434.7,-4574.7,1,1,3-5
77695448887,P,267442,2013-10-04,3,2,5,286,150.15,1580.15,3,4,2-3
72495172898,R,274376,2013-10-04,2,6,-5,-155,81.375,-856.375,3,1,6-2
69652660357,P,271516,2013-10-04,2,6,5,226,118.65,1248.65,1,5,6-2
27083514629,P,273105,2013-10-03,5,3,1,1088,114.24,1202.24,1,1,3-5
19132947890,P,271398,2013-10-03,5,3,4,426,178.92,1882.92,2,1,3-5
23031315852,P,271213,2013-10-03,4,2,4,410,172.2,1812.2,1,4,2-4
22979102640,P,268021,2013-10-03,1,1,4,1013,425.46,4477.46,1,2,1-1
26072591434,P,273752,2013-10-03,3,1,5,310,162.75,1712.75,2,5,1-3
5689364332,P,275096,2013-10-03,4,1,2,1144,240.24,2528.24,4,3,1-4
51012356412,P,267268,2013-10-03,1,4,3,601,189.315,1992.315,2,2,4-1
60338341222,P,268159,2013-10-03,3,1,1,318,33.39,351.39,1,3,1-3
32920968228,P,273924,2013-10-03,12,5,5,1287,675.675,7110.675,1,4,5-12
54442568243,R,274219,2013-10-03,2,6,-1,-1337,140.385,-1477.385,3,5,6-2
16064447385,P,271762,2013-10-03,2,6,4,1231,517.02,5441.02,3,2,6-2
45908136480,P,274351,2013-10-03,10,6,5,900,472.5,4972.5,1,2,6-10
34309329882,P,271363,2013-10-03,10,6,3,219,68.985,725.985,3,1,6-10
6236454874,P,267962,2013-10-03,3,1,2,934,196.14,2064.14,2,3,1-3
41698607381,P,267637,2013-10-03,4,4,1,602,63.21,665.21,3,5,4-4
89470887722,P,270681,2013-10-03,10,6,1,684,71.82,755.82,1,1,6-10
65574165288,P,266918,2013-10-03,4,4,2,1082,227.22,2391.22,1,3,4-4
85938756856,R,269233,2013-10-03,7,5,-3,-837,263.655,-2774.655,3,4,5-7
85194296182,P,272262,2013-10-03,10,3,2,1241,260.61,2742.61,1,5,3-10
36845370231,P,274234,2013-10-02,3,2,3,231,72.765,765.765,1,4,2-3
59246331147,P,274541,2013-10-02,3,5,2,1120,235.2,2475.2,1,5,5-3
60363883553,R,275070,2013-10-02,7,5,-2,-597,125.37,-1319.37,1,2,5-7
38085374440,P,267160,2013-10-02,10,5,2,1402,294.42,3098.42,1,1,5-10
53218301514,P,268514,2013-10-02,4,4,3,842,265.23,2791.23,2,4,4-4
51648515126,P,271268,2013-10-02,11,5,4,993,417.06,4389.06,4,1,5-11
16919509871,P,274456,2013-10-02,4,2,3,633,199.395,2098.395,1,2,2-4
26419259549,R,273968,2013-10-02,1,2,-3,-825,259.875,-2734.875,3,5,2-1
59592937099,R,270597,2013-10-02,12,6,-4,-1112,467.04,-4915.04,2,5,6-12
45624427169,P,273781,2013-10-02,12,6,2,638,133.98,1409.98,4,3,6-12
58142802235,P,273314,2013-10-02,12,5,1,192,20.16,212.16,1,3,5-12
90579853236,P,267830,2013-10-02,2,6,3,1044,328.86,3460.86,1,2,6-2
98577349267,P,266975,2013-10-02,5,3,4,1035,434.7,4574.7,1,4,3-5
81925916982,P,275194,2013-10-02,4,2,2,464,97.44,1025.44,1,3,2-4
73341822671,P,274281,2013-10-02,12,5,3,1313,413.595,4352.595,2,3,5-12
66288752252,R,274862,2013-10-02,4,2,-5,-1185,622.125,-6547.125,4,2,2-4
78087609980,P,269860,2013-10-02,10,3,3,508,160.02,1684.02,3,4,3-10
81242487633,P,271184,2013-10-02,10,5,3,738,232.47,2446.47,4,5,5-10
88932960832,P,274428,2013-10-02,4,3,2,807,169.47,1783.47,4,5,3-4
85442546679,P,271344,2013-10-02,4,4,3,234,73.71,775.71,3,5,4-4
63960481774,P,269245,2013-10-02,2,6,5,1143,600.075,6315.075,1,3,6-2
83513671488,R,270828,2013-10-02,3,2,-3,-510,160.65,-1690.65,2,4,2-3
51379975470,P,273959,2013-10-01,3,5,1,119,12.495,131.495,4,4,5-3
49755771032,P,270146,2013-10-01,4,1,3,1022,321.93,3387.93,3,3,1-4
55029971315,P,268368,2013-10-01,7,5,3,1099,346.185,3643.185,2,3,5-7
5446584680,P,270616,2013-10-01,11,6,4,1116,468.72,4932.72,1,4,6-11
4075159127,P,271040,2013-10-01,1,2,5,733,384.825,4049.825,4,1,2-1
7113504295,P,272348,2013-10-01,5,3,4,378,158.76,1670.76,1,4,3-5
28097602196,P,271262,2013-10-01,3,5,1,1002,105.21,1107.21,1,3,5-3
35607073389,P,273977,2013-10-01,9,3,4,760,319.2,3359.2,4,1,3-9
33597543545,P,269919,2013-10-01,1,4,3,168,52.92,556.92,3,1,4-1
6775601148,P,268526,2013-10-01,4,3,5,133,69.825,734.825,1,1,3-4
40677354698,P,268173,2013-10-01,10,6,2,730,153.3,1613.3,1,4,6-10
53909388478,P,273702,2013-10-01,1,1,4,826,346.92,3650.92,4,5,1-1
76904931130,P,274225,2013-10-01,10,5,1,666,69.93,735.93,1,3,5-10
72708301422,P,273440,2013-10-01,3,2,3,953,300.195,3159.195,2,2,2-3
97460521600,P,274901,2013-10-01,4,3,4,346,145.32,1529.32,3,4,3-4
65541539183,P,272896,2013-10-01,3,5,1,470,49.35,519.35,3,5,5-3
86439586048,P,269223,2013-10-01,11,6,5,1112,583.8,6143.8,1,1,6-11
71923810752,P,273233,2013-10-01,4,2,5,293,153.825,1618.825,1,5,2-4
75734374807,P,274292,2013-10-01,12,6,2,1300,273.0,2873.0,1,1,6-12
63472415208,P,269717,2013-10-01,1,2,1,842,88.41,930.41,2,1,2-1
73535299222,P,269455,2013-10-01,9,3,2,488,102.48,1078.48,4,5,3-9
22271052121,P,272417,2013-09-30,4,4,5,355,186.375,1961.375,3,1,4-4
18340603689,P,271834,2013-09-30,10,6,1,1073,112.665,1185.665,4,4,6-10
16107964332,P,274590,2013-09-30,4,2,1,363,38.115,401.115,3,3,2-4
6419159391,R,268700,2013-09-30,11,5,-3,-1242,391.23,-4117.23,4,5,5-11
40439389002,R,267332,2013-09-30,4,3,-5,-1305,685.125,-7210.125,3,4,3-4
16506162022,P,272825,2013-09-30,11,6,5,921,483.525,5088.525,1,1,6-11
31472785116,P,273051,2013-09-30,12,6,4,385,161.7,1701.7,2,1,6-12
6815224214,P,274431,2013-09-30,3,2,1,1080,113.4,1193.4,3,1,2-3
40820002811,P,269240,2013-09-30,4,3,4,859,360.78,3796.78,1,4,3-4
14641355069,P,267738,2013-09-30,4,3,1,310,32.55,342.55,3,3,3-4
47641191688,R,274548,2013-09-30,12,5,-1,-315,33.075,-348.075,4,1,5-12
41548065485,R,271605,2013-09-30,1,4,-2,-1265,265.65,-2795.65,1,3,4-1
18783764274,P,266937,2013-09-30,10,3,4,572,240.24,2528.24,4,5,3-10
40745088690,R,269484,2013-09-30,12,6,-3,-175,55.125,-580.125,1,1,6-12
67328267881,P,269303,2013-09-30,7,5,3,710,223.65,2353.65,3,4,5-7
77942412460,P,270678,2013-09-30,1,4,5,769,403.725,4248.725,1,5,4-1
76555713508,P,275148,2013-09-30,11,6,5,456,239.4,2519.4,3,4,6-11
83103966777,P,270906,2013-09-30,12,6,3,115,36.225,381.225,4,3,6-12
29891983906,P,267301,2013-09-29,10,5,1,229,24.045,253.045,3,2,5-10
48444543612,R,271982,2013-09-29,8,3,-3,-461,145.215,-1528.215,2,5,3-8
18132085935,P,272515,2013-09-29,3,1,2,937,196.77,2070.77,2,1,1-3
28994562054,P,273726,2013-09-29,3,1,5,574,301.35,3171.35,1,4,1-3
28574101356,P,267212,2013-09-29,4,4,2,609,127.89,1345.89,1,1,4-4
28905805659,R,274251,2013-09-29,11,6,-4,-1256,527.52,-5551.52,1,5,6-11
8513108042,P,273453,2013-09-29,8,3,5,1410,740.25,7790.25,1,3,3-8
